DATAFLOW,LAST UPDATE,freq,unit,operator,procstat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,IS,2017,5,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,IS,2020,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,LU,2014,11,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,LV,2013,23,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,LV,2015,33,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,LV,2016,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,LV,2017,11,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,LV,2019,9,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,MK,2015,11,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,MK,2016,13,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,MT,2013,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,MT,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,MT,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,MT,2016,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,MT,2017,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,MT,2018,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,MT,2019,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,MT,2020,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,PT,2013,90,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,PT,2014,111,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,PT,2015,110,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,PT,2017,155,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,RO,2014,48,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,RO,2015,50,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,RO,2016,51,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,RO,2017,39,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_NEW,SK,2014,12,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,AT,2017,195,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,AT,2018,137,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,AT,2019,104,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,AT,2020,219,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,BG,2013,16,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,BG,2014,19,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,BG,2015,51,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,BG,2016,29,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,BG,2018,34,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,BG,2019,21,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,CZ,2013,40,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,CZ,2014,37,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,CZ,2016,45,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,CZ,2020,113,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,DE,2013,892,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,DK,2013,43,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,HR,2013,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,HR,2014,11,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,HR,2015,19,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,HR,2016,38,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,HR,2017,33,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,HR,2018,17,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,HR,2019,16,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,IE,2017,23,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,IS,2016,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,IS,2017,1,r
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,IS,2019,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,LU,2014,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,LV,2013,11,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,LV,2015,8,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,LV,2016,31,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,LV,2017,8,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,LV,2019,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,MK,2015,7,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,MK,2016,11,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,MT,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,MT,2014,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,MT,2015,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,MT,2016,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,MT,2017,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,MT,2018,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,MT,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,MT,2020,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,PT,2013,48,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,PT,2014,33,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,PT,2015,46,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,PT,2017,34,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,RO,2014,28,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,RO,2015,35,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,RO,2016,43,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,RO,2017,28,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC,REG_WDN,SK,2014,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,AL,2021,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,AT,2015,5,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BE,2015,97,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BE,2016,113,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BE,2017,145,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BE,2018,170,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BE,2019,192,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BG,2012,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BG,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BG,2014,11,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BG,2015,10,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BG,2016,10,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BG,2018,14,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BG,2019,12,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,BG,2021,40,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,CZ,2012,43,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,CZ,2013,45,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,CZ,2014,61,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,EE,2019,9,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,EE,2020,8,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,ES,2012,60,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,ES,2013,74,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,ES,2014,78,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,ES,2015,90,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,ES,2016,131,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,ES,2017,150,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,ES,2018,198,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,ES,2019,260,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,ES,2020,237,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,ES,2021,255,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,FI,2021,2,d
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,FR,2015,94,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,FR,2016,91,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,FR,2017,114,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,HR,2012,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,HR,2013,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,HR,2014,6,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,HR,2015,15,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,HR,2016,13,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,HR,2017,14,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,HR,2018,14,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,HR,2019,14,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,IE,2014,21,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,IE,2016,23,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,IE,2017,26,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,IT,2012,276,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,IT,2013,239,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,IT,2014,234,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,IT,2015,218,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,IT,2016,337,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,IT,2017,391,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,LT,2015,6,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,LT,2016,7,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,LU,2013,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,LU,2014,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,LU,2016,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,LU,2017,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,LU,2018,5,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,LU,2019,7,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,LU,2020,7,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,LU,2021,6,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,ME,2021,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MK,2013,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MK,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MK,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MK,2017,5,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MK,2021,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MT,2012,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MT,2013,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MT,2014,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MT,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MT,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MT,2017,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MT,2018,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MT,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MT,2020,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,MT,2021,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,NL,2014,127,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,NL,2015,126,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,NL,2016,121,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,NL,2017,120,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,NL,2018,106,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,NL,2019,109,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,NL,2020,106,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,NL,2021,118,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,RO,2013,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,RO,2014,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,RS,2012,6,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,RS,2013,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,RS,2014,6,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,RS,2015,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,RS,2016,9,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,RS,2018,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,RS,2019,8,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,RS,2020,8,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,SK,2017,10,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,UK,2013,27,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,UK,2014,39,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_END,UK,2015,20,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,BG,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,BG,2014,11,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,BG,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,BG,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,BG,2018,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,BG,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,CZ,2013,5,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,CZ,2014,20,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,HR,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,HR,2014,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,HR,2015,9,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,HR,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,HR,2017,7,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,HR,2018,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,HR,2019,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,IE,2017,6,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,LU,2014,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,MK,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,MT,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,MT,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,MT,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,MT,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,MT,2017,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,MT,2018,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,MT,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,MT,2020,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_NEW,RO,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,BG,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,BG,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,BG,2015,1,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,BG,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,BG,2018,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,BG,2019,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,CZ,2013,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,CZ,2014,4,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,HR,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,HR,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,HR,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,HR,2016,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,HR,2017,6,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,HR,2018,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,HR,2019,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,IE,2017,3,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,LU,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,MK,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,MT,2013,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,MT,2014,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,MT,2015,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,MT,2016,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,MT,2017,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,MT,2018,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,MT,2019,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,MT,2020,0,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_IMP,REG_WDN,RO,2014,2,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_OTH,REG_END,AL,2021,58,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_OTH,REG_END,BE,2015,306,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_OTH,REG_END,BG,2012,6,
ESTAT:ORG_COPTYP(1.0),08/12/22 23:00:00,A,NR,PRC_OTH,REG_END,BG,2013,3,
